"","Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","Region","IncomeGroup","TableName"
"238","Tonga","TON","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855,113563821.6,132201141.4,137066290.6,138489884.4,193775943,202547013.9,219583570.1,212155124.7,188686997.3,196686674.7,202363492.2,181244788.5,182737040.1,202543202,229358214.8,262176133.7,294137737.1,300143056.9,349484427.6,318166562.8,369485198.8,423011844.3,472358251.2,450686353.7,443911052.3,435438217.3,401109307.4,430174168.7,450353313.9,NA,"East Asia & Pacific","Upper middle income","Tonga"
"239","South Asia (IDA & IBRD)","TSA","GDP (current US$)","NY.GDP.MKTP.CD",47133391310,50273085504,53650237001,60342490387,69112222702,74259557733,62387381643,68679803691,72094598961,79153383348,85745232476,91141390675,91584316045,104765000000,126859000000,136030000000,132830000000,153615000000,174799000000,195790000000,236090000000,250238000000,258894000000,274060000000,272785000000,296628000000,314160000000,348828000000,374827000000,378262000000,407227000000,362123000000,384520000000,380802000000,431964000000,479895000000,525019000000,550763000000,558476000000,598385000000,622372000000,638711000000,670046000000,782505000000,907328000000,1040050000000,1196110000000,1504220000000,1527500000000,1683490000000,2061060000000,2271880000000,2297370000000,2357170000000,2581890000000,2697310000000,2920090000000,3347710000000,3457800000000,NA,"","","South Asia (IDA & IBRD)"
"240","Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP (current US$)","NY.GDP.MKTP.CD",29973666709,31157389140,33760238394,38685028470,37760332631,42047655887,45374364958,44845327520,47958300735,54910863991,64569009491,65689134020,74100936023,94735321514,123878000000,136529000000,148278000000,162942000000,180120000000,216800000000,272116000000,379428000000,349108000000,303964000000,266232000000,252988000000,260336000000,294044000000,302567000000,301057000000,336946000000,342668000000,338025000000,315309000000,310652000000,356223000000,367776000000,382331000000,368923000000,372308000000,396811000000,378360000000,412466000000,517213000000,644304000000,764713000000,909082000000,1055250000000,1209760000000,1148080000000,1369740000000,1552540000000,1635770000000,1739510000000,1827030000000,1661740000000,1545940000000,1679950000000,1699460000000,NA,"","","Sub-Saharan Africa (IDA & IBRD)"
"241","Trinidad and Tobago","TTO","GDP (current US$)","NY.GDP.MKTP.CD",535670127.7,584961208.7,619319197.3,678235373,711893367.6,736568861.9,723735635.5,761981474,758899950,779200000,821850000,896754316.7,1083381044,1308799459,2042031901,2442667573,2500410584,3138666667,3562333458,4602416625,6235833333,6992083333,8140416667,7763750000,7757083333,7375918367,4794444444,4797777778,4496852073,4323058824,5068000000,5307905882,5439552941,4669488516,4947205860,5329214163,5759537726,5737751332,6043694330,6808982521,8154338233,8824873259,9008273721,11305459802,13280275123,15982282462,18369361094,21641620050,27871587350,19172165226,22157948396,25433011405,25769329445,27110262285,27477965424,25121524775,21746391333,22250455019,23410353435,NA,"Latin America & Caribbean","High income","Trinidad and Tobago"
"242","Tunisia","TUN","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,991047619,1040952381,1085714286,1214666667,1289904762,1439238095,1685217059,2237476420,2730787476,3545933562,4328610490,4507929104,5109324009,5968044210,7188191882,8744134354,8428513568,8133401050,8350176783,8254891864,8410185740,9018136020,9696271268,10096292842,10102075213,12290568182,13074782609,15497286296,14608946896,15632463424,18030876599,19587322786,20746360430,21803372267,22943685719,21473188882,22066101341,23142294436,27453084983,31183139301,32273007554,34378437265,38908069299,44856586316,43454935940,44050929160,45810626509,45044112939,46251061734,47632326088,43152528548,41808379888,39952095561,39860715814,NA,"Middle East & North Africa","Lower middle income","Tunisia"
"243","Turkey","TUR","GDP (current US$)","NY.GDP.MKTP.CD",13995067818,7988888889,8922222222,10355555556,11177777778,11966666667,14100000000,15644444444,17500000000,19466666667,17086956522,16256619964,20431095406,25724381625,35599913836,44633707243,51280134554,58676813687,65147022486,89394085658,68789289566,71040020140,64546332581,61678280115,59989909458,67234948265,75728009963,87172789528,90852814005,107143000000,150676000000,150028000000,158459000000,180170000000,130690000000,169486000000,181476000000,189835000000,275769000000,255884000000,272979000000,200252000000,238428000000,311823000000,404787000000,501416000000,552487000000,675770000000,764336000000,644640000000,771902000000,832524000000,873982000000,950579000000,934186000000,859797000000,863722000000,851549000000,766509000000,NA,"Europe & Central Asia","Upper middle income","Turkey"
"244","Tuvalu","TUV","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8824447.74,9365165.914,9742949.471,9630762.954,10886825.56,11025945.14,12334846.23,12700905.45,12757632.87,13687141.11,13742057.05,13196544.95,15450994.24,18231078.54,21534931.61,21839098.89,22902861.45,27030996.03,30290770.26,27101312.79,31824701.28,38713279.62,37671734.49,37507514.54,37291841.43,35492333.86,36547419.87,40620557.13,42587778.47,NA,"East Asia & Pacific","Upper middle income","Tuvalu"
"245","Tanzania","TZA","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5100405772,4420168102,4258743263,4956588279,4601413264,4257702197,4510846968,5255221425,6496195451,7683852497,12270448700,12711213451,13375976354,13581644246,14142035080,15224257698,16675948415,18399046025,18649590248,21843529025,27941177435,29081425282,32014249841,34657139495,39650530214,45680532614,49964788814,47378599025,49774021003,53320625959,57437073927,NA,"Sub-Saharan Africa","Low income","Tanzania"
"246","Uganda","UGA","GDP (current US$)","NY.GDP.MKTP.CD",423008385.7,441524109,449012578.6,516147798.7,589056603.8,884873949.6,925770308.1,967647058.8,1037815126,1169047619,1260084034,1417787115,1491596639,1702521008,2100142653,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647477,3519666339,3923232122,6269511615,6508931652,5276480986,4304398866,3321729057,2857457860,3220439044,3990430447,5755818947,6044585327,6269333313,6584815847,5998563258,6193246837,5840503869,6178563591,6336696289,7940362799,9013834373,9942597780,12292813603,14239026630,18168902154,20186496527,20176025257,23114293416,24599550624,27291879819,27102650387,24133664285,25995031850,27476945526,NA,"Sub-Saharan Africa","Low income","Uganda"
"247","Ukraine","UKR","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64087694038,74703517903,82709161099,81456918679,77464561150,73942235330,65648559903,52549555149,48213868178,44558077827,50150399792,41883241472,31580639045,31261527363,37972301335,42351593887,50084197498,64819702952,86057915585,107648000000,142580000000,179817000000,117113000000,136013000000,163160000000,175781000000,183310000000,133503000000,91030959455,93355993629,112190000000,130832000000,NA,"Europe & Central Asia","Lower middle income","Ukraine"
"248","Upper middle income","UMC","GDP (current US$)","NY.GDP.MKTP.CD",229239000000,209108000000,219102000000,229418000000,259142000000,287817000000,315866000000,320672000000,336929000000,376799000000,413216000000,452324000000,516656000000,670300000000,858605000000,946132000000,1026890000000,1147210000000,1223280000000,1486270000000,1714080000000,1861670000000,1832690000000,1803560000000,1862470000000,1964510000000,2032820000000,2029700000000,2216970000000,2310320000000,2683130000000,2963320000000,2889040000000,3131040000000,3403970000000,3807570000000,4148000000000,4423640000000,4375950000000,4139820000000,4558740000000,4619140000000,4632830000000,5195090000000,6238640000000,7511900000000,8931040000000,11108000000000,13583100000000,13078200000000,15856600000000,18969600000000,20325200000000,21608500000000,22301800000000,20866300000000,20738200000000,22851400000000,24435100000000,NA,"","","Upper middle income"
"249","Uruguay","URY","GDP (current US$)","NY.GDP.MKTP.CD",1242289239,1547388781,1710004407,1539681491,1975701816,1890769326,1809183975,1597721080,1593675330,2004435484,2137096774,2807258065,2189418001,3964295673,4090209682,3538283322,3667161241,4114667063,4910257283,7181185278,10163020116,11048335541,9178802163,5102281256,4850241442,4732017873,5880112788,7367494080,8213515459,8438951476,9298839655,11205971155,12878199881,15002106518,17474647792,19297663097,20515543039,23969823010,25385928198,23983945191,22823255802,20898788417,13606494599,12045631093,13686329890,17362857684,19579457966,23410572634,30366213119,31660911277,40284481652,47962439304,51264390116,57531233351,57236013086,53274304222,52687612262,56488991831,59596885024,NA,"Latin America & Caribbean","High income","Uruguay"
"250","United States","USA","GDP (current US$)","NY.GDP.MKTP.CD",543300000000,563300000000,605100000000,638600000000,685800000000,743700000000,815000000000,861700000000,942500000000,1019900000000,1073300000000,1164850000000,1279110000000,1425380000000,1545240000000,1684900000000,1873410000000,2081830000000,2351600000000,2627330000000,2857310000000,3207040000000,3343790000000,3634040000000,4037610000000,4338980000000,4579630000000,4855220000000,5236440000000,5641580000000,5963140000000,6158130000000,6520330000000,6858560000000,7287240000000,7639750000000,8073120000000,8577550000000,9062820000000,9630660000000,10252300000000,10581800000000,10936400000000,11458200000000,12213700000000,13036600000000,13814600000000,14451900000000,14712800000000,14448900000000,14992100000000,15542600000000,16197000000000,16784800000000,17521700000000,18219300000000,18707200000000,19485400000000,20494100000000,NA,"North America","High income","United States"
"251","Uzbekistan","UZB","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13360607918,13677622222,12941297376,13099013836,12899156991,13350468917,13948892216,14744603774,14988971211,17078465982,13760513969,11401421329,9687788513,10134453435,12030023548,14307509839,17330833853,22311393928,29549438884,33689223673,39332770929,45915191189,51821573338,57690770140,76658542757,81847410182,81779019096,59159949231,50499920318,NA,"Europe & Central Asia","Lower middle income","Uzbekistan"
"252","St. Vincent and the Grenadines","VCT","GDP (current US$)","NY.GDP.MKTP.CD",13066557.78,13999883.33,14524878.96,13708219.1,14758210.35,15108207.43,16099865.83,15835177.93,15350000,16650000,18450000,20051648.18,27585488.99,30165373.62,32924215.86,33237164.72,32792480.97,49353161.85,60844771.48,71096359.63,82340339.63,102086539.3,113759203.3,122255349.6,135024987.8,145641705.2,160846656.7,175580647.4,200726712.6,214745002.2,240365262.6,254829629.6,277954111.1,286307814.8,289438481.5,316008481.5,331489703.7,347770000,373619851.9,390719148.1,396261370.4,430039296.3,461883444.4,481806296.3,521975111.1,550728666.7,610930037,684446259.3,695428851.9,674922481.5,681225963,676129407.4,692933740.7,721208998.2,727714407.1,755458031.4,770762204.1,785222509.1,813093984.1,NA,"Latin America & Caribbean","Upper middle income","St. Vincent and the Grenadines"
"253","Venezuela, RB","VEN","GDP (current US$)","NY.GDP.MKTP.CD",7779090909,8189090909,8946969697,9753333333,8099318182,8427777778,8781333333,9250000000,10034444444,10285111111,11561111111,12986590909,13977727273,17035581395,26100930233,27464651163,31419534884,36210697674,39316279070,48310930233,59116511628,66327441860,67736744186,67556279070,60010285714,61965466667,60391604938,48029034483,60226413793,43526253602,48598315565,53476971831,60401798246,60065011013,58418666667,77407726244,70543211119,85843534589,91331203433,97976886247,117141000000,122904000000,92893587734,83620628582,112453000000,145510000000,183478000000,230364000000,315953000000,329788000000,393192000000,316482000000,381286000000,371005000000,482359000000,NA,NA,NA,NA,NA,"Latin America & Caribbean","Upper middle income","Venezuela, RB"
"254","British Virgin Islands","VGB","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean","High income","British Virgin Islands"
"255","Virgin Islands (U.S.)","VIR","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3269000000,3453000000,3799000000,4439000000,4504000000,4803000000,4250000000,4203000000,4339000000,4239000000,4095000000,3762000000,3622000000,3748000000,3863000000,3855000000,NA,NA,"Latin America & Caribbean","High income","Virgin Islands (U.S.)"
"256","Vietnam","VNM","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14094687821,26336616250,36658108850,25423812649,6293304975,6471740806,9613369520,9866990236,13180953598,16286433533,20736164459,24657470575,26843700442,27209602050,28683659007,31172518403,32685198735,35064105501,39552513316,45427854693,57633255618,66371664817,77414425532,99130304099,106015000000,115932000000,135539000000,155820000000,171222000000,186205000000,193241000000,205276000000,223780000000,244948000000,NA,"East Asia & Pacific","Lower middle income","Vietnam"
"257","Vanuatu","VUT","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119258835.3,113423181.3,98746405.39,98144643.9,110123779.8,135553764,123698506.1,118691396.8,130834145.1,148545381.4,144482170.2,158397403,188869985.7,196142585,188080374.4,219260341.1,233902114.9,245177633.2,255890221.8,262301252.8,267999225.3,272014693.1,257926881.7,262603781.8,314463144,364996869.1,394962552.3,439376794.1,526428309.9,607958616.1,610066628.7,700804286.2,792149700.7,781702874.1,801787555.9,814954307,737917151.4,787942567.4,849708342.7,887817896.3,NA,"East Asia & Pacific","Lower middle income","Vanuatu"
"258","World","WLD","GDP (current US$)","NY.GDP.MKTP.CD",1370770000000,1428240000000,1533430000000,1651250000000,1809570000000,1970260000000,2137440000000,2274770000000,2454040000000,2702380000000,2967130000000,3277470000000,3780010000000,4607300000000,5313810000000,5916140000000,6436620000000,7280010000000,8570950000000,9958990000000,11219700000000,11616500000000,11507400000000,11739600000000,12172600000000,12786900000000,15109500000000,17186300000000,19226700000000,20068900000000,22603200000000,23942400000000,25425900000000,25838200000000,27753100000000,30865100000000,31549400000000,31436000000000,31367300000000,32529400000000,33581600000000,33382400000000,34669300000000,38899900000000,43811800000000,47459100000000,51442700000000,57968700000000,63616100000000,60340100000000,66036900000000,73357400000000,75045700000000,77189600000000,79296100000000,75003100000000,76102800000000,80891300000000,85804400000000,NA,"","","World"
"259","Samoa","WSM","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121221651.6,111862823.6,109200934.3,95572172.98,100947848.6,111713922.1,133016065.4,122888609.7,125766269.8,125597205.4,132303041.4,133122897.2,221098106.5,224865731.4,249908970.7,285475591.9,269481523.2,258833766.6,269019710.3,273088357.2,288078881.4,338838639.4,420320176.4,462649043,508503671.3,550970655.5,644132488.9,560959527.8,643046733.4,739785121.9,801168622.3,804808525.5,805162576.4,804100573.4,786640012.2,841538413,861494700.7,NA,"East Asia & Pacific","Upper middle income","Samoa"
"260","Kosovo","XKX","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1849196082,2535333632,2406270658,2790455728,3556757429,3663101604,3846819721,4655899261,5687417607,5653792720,5830463576,6691826522,6499935757,7071959639,7386891336,6440612177,6714712389,7227764977,7900268736,NA,"Europe & Central Asia","Upper middle income","Kosovo"
"261","Yemen, Rep.","YEM","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5647119229,5930370370,6463649985,5368270615,4167356037,4258788725,5785685311,6838557384,6325141676,7641102523,9652436180,9861560095,10694628092,11777966673,13872791659,16746344766,19061978586,21650532264,26910851362,25130274124,30906749533,32726417878,35401339869,40415233436,43228585321,42628328212,30968242968,26818703093,26914402224,NA,"Middle East & North Africa","Low income","Yemen, Rep."
"262","South Africa","ZAF","GDP (current US$)","NY.GDP.MKTP.CD",7575396973,7972996814,8497996604,9423396234,10373995855,11334395471,12354995063,13777394495,14894594048,16780393295,18418392640,20333691315,21357435928,29295674713,36807721039,38114542813,36603349968,40651349965,46739449959,57645721016,82980483391,85454420504,78423059791,87415851379,77344092904,59082638803,67521602553,88573697222,95176640968,99030856825,115552000000,123943000000,134545000000,134308000000,139753000000,155461000000,147606000000,152587000000,137775000000,136632000000,136361000000,121515000000,115482000000,175256000000,228590000000,257772000000,271637000000,299417000000,286769000000,295937000000,375348000000,416417000000,396329000000,366645000000,350638000000,317416000000,296341000000,349268000000,368288000000,NA,"Sub-Saharan Africa","Upper middle income","South Africa"
